row_id,url_listing,platform,judul_listing,deskripsi,skills_raw
2175,https://fastwork.id/user/jimlykohler/data-entry-16193358?badges=&page=1&position=10&source=browse&subcategorySlug=data-entry,fastwork,JASA PEMBUATAN GOOGLE FORM 100% TERPERCAYA,JASA PEMBUATAN GOOGLE FORM 100% TERPERCAYA,JASA PEMBUATAN GOOGLE FORM 100% TERPERCAYA
2176,https://fastwork.id/user/rjuniardi1/data-entry-53657879?badges=&page=1&position=12&source=browse&subcategorySlug=data-entry,fastwork,"Data Entry 200-500 Rows | Selesai 24 Jam | Akurasi 99,9%","Data Entry 200-500 Rows | Selesai 24 Jam | Akurasi 99,9%","Data Entry 200-500 Rows | Selesai 24 Jam | Akurasi 99,9%"
2177,https://fastwork.id/user/kamelka/data-entry-39371477?badges=&page=1&position=13&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Data Entry Excel/ Google Sheet Cepat, Rapi, Akurat (Indonesia/ English)","Jasa Data Entry Excel/ Google Sheet Cepat, Rapi, Akurat (Indonesia/ English)","Jasa Data Entry Excel/ Google Sheet Cepat, Rapi, Akurat (Indonesia/ English)"
2178,https://fastwork.id/user/ariwi4575/data-entry-22600901?badges=&page=1&position=14&source=browse&subcategorySlug=data-entry,fastwork,"Data Service: Data Entry, dll (Fast Response 24hours)","Data Service: Data Entry, dll (Fast Response 24hours)","Data Service: Data Entry, dll (Fast Response 24hours)"
2179,https://fastwork.id/user/s.besaarr/data-entry-25264982?badges=&page=1&position=15&source=browse&subcategorySlug=data-entry,fastwork,Excel & Spreadsheet Data Engineer,Excel & Spreadsheet Data Engineer,Excel & Spreadsheet Data Engineer
2180,https://fastwork.id/user/banuanwar7/data-entry-55500900?badges=&page=1&position=16&source=browse&subcategorySlug=data-entry,fastwork,Kwitansi di Google Sheet,Kwitansi di Google Sheet,Kwitansi di Google Sheet
2181,https://fastwork.id/user/radityarya/data-entry-73447813?badges=milestone&page=1&position=17&source=browse&subcategorySlug=data-entry,fastwork,Konversi Rekening Koran Bank ke Excel,Konversi Rekening Koran Bank ke Excel,excel
2182,https://fastwork.id/user/xaveriusyansen/data-entry-60343466?badges=&page=1&position=18&source=browse&subcategorySlug=data-entry,fastwork,"Data Entry & Ketik | Cepat 6 Jam, Rapi & Siap Pakai","Data Entry & Ketik | Cepat 6 Jam, Rapi & Siap Pakai","Data Entry & Ketik | Cepat 6 Jam, Rapi & Siap Pakai"
2183,https://fastwork.id/user/kitkatlove/data-entry-26783050?badges=&page=1&position=19&source=browse&subcategorySlug=data-entry,fastwork,Pembuatan Survey Google Form dengan Apps Script dan SpreadSheet,Pembuatan Survey Google Form dengan Apps Script dan SpreadSheet,Pembuatan Survey Google Form dengan Apps Script dan SpreadSheet
2184,https://fastwork.id/user/astridrh/data-entry-29391475?badges=milestone%2Crehire&page=1&position=20&source=browse&subcategorySlug=data-entry,fastwork,DATA ENTRY DAN PENGETIKAN CEPAT,DATA ENTRY DAN PENGETIKAN CEPAT,DATA ENTRY DAN PENGETIKAN CEPAT
2185,https://fastwork.id/user/felico/data-entry-45798299?badges=&page=1&position=21&source=browse&subcategorySlug=data-entry,fastwork,Jasa Pembuatan Kuesioner/Form Online dengan Google Form,Jasa Pembuatan Kuesioner/Form Online dengan Google Form,Jasa Pembuatan Kuesioner/Form Online dengan Google Form
2186,https://fastwork.id/user/ddwitari/data-entry-38949285?badges=rehire&page=1&position=22&source=browse&subcategorySlug=data-entry,fastwork,Your Trusted Data Entry Specialist (Cepat & Terpercaya) | Accuracy & Efficiency,Your Trusted Data Entry Specialist (Cepat & Terpercaya) | Accuracy & Efficiency,Your Trusted Data Entry Specialist (Cepat & Terpercaya) | Accuracy & Efficiency
2187,https://fastwork.id/user/vallery.da/data-entry-35219174?badges=&page=1&position=23&source=browse&subcategorySlug=data-entry,fastwork,Jasa Input Data Produk & Administrasi,Jasa Input Data Produk & Administrasi,Jasa Input Data Produk & Administrasi
2188,https://fastwork.id/user/laela_saubatun/data-entry-55004534?badges=&page=1&position=24&source=browse&subcategorySlug=data-entry,fastwork,Entry Data Spreadsheet,Entry Data Spreadsheet,Entry Data Spreadsheet
2189,https://fastwork.id/user/mrhecka/data-entry-84761013?badges=&page=1&position=25&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Ketik Laporan dan Entri Data, Jasa Digital","Jasa Ketik Laporan dan Entri Data, Jasa Digital","Jasa Ketik Laporan dan Entri Data, Jasa Digital"
2190,https://fastwork.id/user/ziyyah28/data-entry-13976569?badges=&page=1&position=27&source=browse&subcategorySlug=data-entry,fastwork,"Persiapan & Pembersihan Data (Data Cleaning, Entry, dan Strukturisasi)","Persiapan & Pembersihan Data (Data Cleaning, Entry, dan Strukturisasi)","Persiapan & Pembersihan Data (Data Cleaning, Entry, dan Strukturisasi)"
2191,https://fastwork.id/user/armyfitranii/data-entry-95346241?badges=&page=1&position=29&source=browse&subcategorySlug=data-entry,fastwork,Admin online & Data entry fast response harga terjangkau,Admin online & Data entry fast response harga terjangkau,Admin online & Data entry fast response harga terjangkau
2192,https://fastwork.id/user/tantotri/data-entry-49527342?badges=milestone&page=1&position=30&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Sistem Data Otomatis Excel & Google Sheet | Dashboard, Laporan & Integrasi Google Workspace","Jasa Sistem Data Otomatis Excel & Google Sheet | Dashboard, Laporan & Integrasi Google Workspace",excel
2193,https://fastwork.id/user/theolaevelyn/data-entry-56410273?badges=&page=1&position=32&source=browse&subcategorySlug=data-entry,fastwork,"Admin Online – Input Data, Ketik Dokumen, Rapikan Excel (Fast Response)”","Admin Online – Input Data, Ketik Dokumen, Rapikan Excel (Fast Response)”",excel
2194,https://fastwork.id/user/mghalibb/data-entry-43076697?badges=&page=1&position=33&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Data Entry & Merapikan Laporan Excel (Cepat, Akurat, Zero Typo)","Jasa Data Entry & Merapikan Laporan Excel (Cepat, Akurat, Zero Typo)",excel
2195,https://fastwork.id/user/gandistia/data-entry-68845549?badges=milestone&page=1&position=34&source=browse&subcategorySlug=data-entry,fastwork,"Data Entry, Data Cleaning & Data Formatting (Fast and Accurate)","Data Entry, Data Cleaning & Data Formatting (Fast and Accurate)","Data Entry, Data Cleaning & Data Formatting (Fast and Accurate)"
2196,https://fastwork.id/user/yuarta/data-entry-36405962?badges=&page=1&position=35&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Data Entry, Pengetikan Dokumen Word/Excel dan Penerjemahan Indonesia–English Cepat & Akurat","Jasa Data Entry, Pengetikan Dokumen Word/Excel dan Penerjemahan Indonesia–English Cepat & Akurat",translation
2197,https://fastwork.id/user/anggaprtma059/data-entry-24383843?badges=&page=1&position=36&source=browse&subcategorySlug=data-entry,fastwork,Jasa Input & Pengolahan Data Excel Cepat dan Rapi,Jasa Input & Pengolahan Data Excel Cepat dan Rapi,excel
2198,https://fastwork.id/user/dum_dim/data-entry-19493647?badges=&page=1&position=37&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Input, Cleaning Data, dan Olah Excel Cepat Terstruktur","Jasa Input, Cleaning Data, dan Olah Excel Cepat Terstruktur",excel
2199,https://fastwork.id/user/davit12/data-entry-72069141?badges=&page=1&position=38&source=browse&subcategorySlug=data-entry,fastwork,Jasa Pengerjaan Data Excel,Jasa Pengerjaan Data Excel,excel
2200,https://fastwork.id/user/onnyadmin/data-entry-75860343?badges=&page=1&position=40&source=browse&subcategorySlug=data-entry,fastwork,Virtual assistant admin online shop siap bantu closing,Virtual assistant admin online shop siap bantu closing,Virtual assistant admin online shop siap bantu closing
2201,https://fastwork.id/user/onnyadmin/data-entry-39258222?badges=&page=2&position=1&source=browse&subcategorySlug=data-entry,fastwork,Virtual assistant Chat admin FAST RESPON,Virtual assistant Chat admin FAST RESPON,Virtual assistant Chat admin FAST RESPON
2202,https://fastwork.id/user/dindazrstv/data-entry-82727532?badges=&page=2&position=3&source=browse&subcategorySlug=data-entry,fastwork,Virtual Assistant / Personal Assistant Professional,Virtual Assistant / Personal Assistant Professional,Virtual Assistant / Personal Assistant Professional
2203,https://fastwork.id/user/aufiemi/data-entry-78974594?badges=&page=2&position=4&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Administrasi Umum & Pengelolaan Data | Word, Excel, Spreadsheet","Jasa Administrasi Umum & Pengelolaan Data | Word, Excel, Spreadsheet","Jasa Administrasi Umum & Pengelolaan Data | Word, Excel, Spreadsheet"
2204,https://fastwork.id/user/asrirosyadah/data-entry-18613934?badges=&page=2&position=6&source=browse&subcategorySlug=data-entry,fastwork,Virtual Assistant | Admin Support,Virtual Assistant | Admin Support,Virtual Assistant | Admin Support
2205,https://fastwork.id/user/noir1349/data-entry-75234170?badges=milestone%2Crehire&page=2&position=7&source=browse&subcategorySlug=data-entry,fastwork,"Entry Data Excel, Spreadsheet dan Pembuatan Rumus/Formula,","Entry Data Excel, Spreadsheet dan Pembuatan Rumus/Formula,","Entry Data Excel, Spreadsheet dan Pembuatan Rumus/Formula,"
2206,https://fastwork.id/user/deanaradyan/data-entry-63099655?badges=&page=2&position=8&source=browse&subcategorySlug=data-entry,fastwork,"Data Entry, Excel Tasks, and Data Cleaning Fast & Accurately","Data Entry, Excel Tasks, and Data Cleaning Fast & Accurately",excel
2207,https://fastwork.id/user/bhgnookd/data-entry-71599082?badges=&page=2&position=9&source=browse&subcategorySlug=data-entry,fastwork,"JASA ENTRI DATA EXCEL/SPREADSHEET, WORD, GOOGLE FORM | ADMINISTRATIF | EDIT PDF DLL","JASA ENTRI DATA EXCEL/SPREADSHEET, WORD, GOOGLE FORM | ADMINISTRATIF | EDIT PDF DLL","JASA ENTRI DATA EXCEL/SPREADSHEET, WORD, GOOGLE FORM | ADMINISTRATIF | EDIT PDF DLL"
2208,https://fastwork.id/user/joelgideon/data-entry-65759446?badges=&page=2&position=10&source=browse&subcategorySlug=data-entry,fastwork,Rapihin & Input Data Excel dari PDF / Scan (Siap Pakai),Rapihin & Input Data Excel dari PDF / Scan (Siap Pakai),excel
2209,https://fastwork.id/user/trisetiaji/data-entry-96266265?badges=milestone&page=2&position=11&source=browse&subcategorySlug=data-entry,fastwork,Data Entri | Data Analis | Virtual Assistant | Bookkeeper | Excel | Dashboard Excel,Data Entri | Data Analis | Virtual Assistant | Bookkeeper | Excel | Dashboard Excel,excel
2210,https://fastwork.id/user/yusuf2802/data-entry-72696337?badges=&page=2&position=12&source=browse&subcategorySlug=data-entry,fastwork,"Entry Data & Pengetikan Ulang Ms Office (Word, Exel, PowerPoint)","Entry Data & Pengetikan Ulang Ms Office (Word, Exel, PowerPoint)","Entry Data & Pengetikan Ulang Ms Office (Word, Exel, PowerPoint)"
2211,https://fastwork.id/user/raushan14/data-entry-66308903?badges=&page=2&position=13&source=browse&subcategorySlug=data-entry,fastwork,Jasa Pembuatan dashboard penjualan dengan excel,Jasa Pembuatan dashboard penjualan dengan excel,excel
2212,https://fastwork.id/user/aiskhaliss/data-entry-74583966?badges=&page=2&position=14&source=browse&subcategorySlug=data-entry,fastwork,Laporan IMB/PGB (Persetujuan Bangun Gedung)/ Bersertifikat SKK Gedung Bertingkat,Laporan IMB/PGB (Persetujuan Bangun Gedung)/ Bersertifikat SKK Gedung Bertingkat,Laporan IMB/PGB (Persetujuan Bangun Gedung)/ Bersertifikat SKK Gedung Bertingkat
2213,https://fastwork.id/user/m_rahimn/data-entry-62606742?badges=&page=2&position=15&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Entri Data Cepat & Akurat | Excel, Word, Google Sheets","Jasa Entri Data Cepat & Akurat | Excel, Word, Google Sheets","Jasa Entri Data Cepat & Akurat | Excel, Word, Google Sheets"
2214,https://fastwork.id/user/masropi/data-entry-12552669?badges=&page=2&position=16&source=browse&subcategorySlug=data-entry,fastwork,Jasa Data Entry & Bookkeeper ( Virtual Assistant),Jasa Data Entry & Bookkeeper ( Virtual Assistant),Jasa Data Entry & Bookkeeper ( Virtual Assistant)
2215,https://fastwork.id/user/siahaan94/data-entry-35307054?badges=&page=2&position=17&source=browse&subcategorySlug=data-entry,fastwork,Jasa Input Data Excel / PDF ke Excel Rapi & Cepat - Mulai 50rb,Jasa Input Data Excel / PDF ke Excel Rapi & Cepat - Mulai 50rb,excel
2216,https://fastwork.id/user/myrabil07/data-entry-52969192?badges=&page=2&position=18&source=browse&subcategorySlug=data-entry,fastwork,DATA ENTRY PELAYANAN FAST 24 JAM,DATA ENTRY PELAYANAN FAST 24 JAM,DATA ENTRY PELAYANAN FAST 24 JAM
2217,https://fastwork.id/user/verryy/data-entry-59724790?badges=milestone&page=2&position=19&source=browse&subcategorySlug=data-entry,fastwork,Data Entry atau jasa ketik,Data Entry atau jasa ketik,Data Entry atau jasa ketik
2218,https://fastwork.id/user/dearianti/data-entry-41397380?badges=&page=2&position=20&source=browse&subcategorySlug=data-entry,fastwork,Jasa Buat & Isi Google Form (Survey/Kuesioner),Jasa Buat & Isi Google Form (Survey/Kuesioner),Jasa Buat & Isi Google Form (Survey/Kuesioner)
2219,https://fastwork.id/user/wikwikwul/data-entry-48660234?badges=&page=2&position=21&source=browse&subcategorySlug=data-entry,fastwork,Data Visualization and Data Entry,Data Visualization and Data Entry,Data Visualization and Data Entry
2220,https://fastwork.id/user/alifapf/data-entry-41815557?badges=milestone&page=2&position=22&source=browse&subcategorySlug=data-entry,fastwork,"Entri Data (Microsoft Excel, Spreadsheet, Google Sheet) Profesional dan Kilat","Entri Data (Microsoft Excel, Spreadsheet, Google Sheet) Profesional dan Kilat",excel
2221,https://fastwork.id/user/heida0/data-entry-29047744?badges=&page=2&position=23&source=browse&subcategorySlug=data-entry,fastwork,Jasa Pembuatan Google Form,Jasa Pembuatan Google Form,Jasa Pembuatan Google Form
2222,https://fastwork.id/user/apuspita11/data-entry-33115045?badges=&page=2&position=27&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Olah Data Excel, Cleaning Data, Pivot Table & Grafik","Jasa Olah Data Excel, Cleaning Data, Pivot Table & Grafik","Jasa Olah Data Excel, Cleaning Data, Pivot Table & Grafik"
2223,https://fastwork.id/user/dod_dott/data-entry-69295672?badges=&page=2&position=28&source=browse&subcategorySlug=data-entry,fastwork,Jasa Input Data & Olah Data Excel Profesional – Cepat & Rapi,Jasa Input Data & Olah Data Excel Profesional – Cepat & Rapi,excel
2224,https://fastwork.id/user/gustaamiin/data-entry-51307042?badges=milestone&page=2&position=29&source=browse&subcategorySlug=data-entry,fastwork,"Data Entry/Analisis Data, Input/Edit Data Excel","Data Entry/Analisis Data, Input/Edit Data Excel","data analysis, excel"
2225,https://fastwork.id/user/karismaph/data-entry-34767227?badges=&page=2&position=30&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Admin, Jasa Entry Data, Jasa Human Resource","Jasa Admin, Jasa Entry Data, Jasa Human Resource","Jasa Admin, Jasa Entry Data, Jasa Human Resource"
2226,https://fastwork.id/user/satria2908/data-entry-66706715?badges=&page=2&position=31&source=browse&subcategorySlug=data-entry,fastwork,Excel dan google sheet,Excel dan google sheet,Excel dan google sheet
2227,https://fastwork.id/user/arsyadyun7/data-entry-95057629?badges=&page=2&position=32&source=browse&subcategorySlug=data-entry,fastwork,Laporan Keuangan & Template Laporan Keuangan,Laporan Keuangan & Template Laporan Keuangan,Laporan Keuangan & Template Laporan Keuangan
2228,https://fastwork.id/user/gistys/data-entry-53508271?badges=milestone%2Crehire&page=2&position=33&source=browse&subcategorySlug=data-entry,fastwork,"DATA ENTRY, ENTRI DATA, DATA CLEANING, ANALISIS. CEPAT DAN AKURAT","DATA ENTRY, ENTRI DATA, DATA CLEANING, ANALISIS. CEPAT DAN AKURAT","DATA ENTRY, ENTRI DATA, DATA CLEANING, ANALISIS. CEPAT DAN AKURAT"
2229,https://fastwork.id/user/asafazia/data-entry-25343942?badges=&page=2&position=34&source=browse&subcategorySlug=data-entry,fastwork,"Jasa Pengolahan Data & Dokumen: Riset, Rekap, Invoice, Surat & Template Otomatis","Jasa Pengolahan Data & Dokumen: Riset, Rekap, Invoice, Surat & Template Otomatis","Jasa Pengolahan Data & Dokumen: Riset, Rekap, Invoice, Surat & Template Otomatis"
2230,https://fastwork.id/user/jelltin/data-entry-98629253?badges=rehire&page=2&position=35&source=browse&subcategorySlug=data-entry,fastwork,JASA DATA ENTRY 24 JAM FAST RESPON MAHASISWA,JASA DATA ENTRY 24 JAM FAST RESPON MAHASISWA,JASA DATA ENTRY 24 JAM FAST RESPON MAHASISWA
